 @relation BaseImagens

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute x97 numeric
@attribute x98 numeric
@attribute x99 numeric
@attribute x100 numeric
@attribute x101 numeric
@attribute x102 numeric
@attribute x103 numeric
@attribute x104 numeric
@attribute x105 numeric
@attribute x106 numeric
@attribute x107 numeric
@attribute x108 numeric
@attribute x109 numeric
@attribute x110 numeric
@attribute x111 numeric
@attribute x112 numeric
@attribute x113 numeric
@attribute x114 numeric
@attribute x115 numeric
@attribute x116 numeric
@attribute x117 numeric
@attribute x118 numeric
@attribute x119 numeric
@attribute x120 numeric
@attribute x121 numeric
@attribute x122 numeric
@attribute x123 numeric
@attribute x124 numeric
@attribute x125 numeric
@attribute x126 numeric
@attribute x127 numeric
@attribute x128 numeric
@attribute x129 numeric
@attribute x130 numeric
@attribute x131 numeric
@attribute x132 numeric
@attribute x133 numeric
@attribute x134 numeric
@attribute x135 numeric
@attribute x136 numeric
@attribute x137 numeric
@attribute x138 numeric
@attribute x139 numeric
@attribute x140 numeric
@attribute x141 numeric
@attribute x142 numeric
@attribute x143 numeric
@attribute x144 numeric
@attribute x145 numeric
@attribute x146 numeric
@attribute x147 numeric
@attribute x148 numeric
@attribute x149 numeric
@attribute x150 numeric
@attribute x151 numeric
@attribute x152 numeric
@attribute x153 numeric
@attribute x154 numeric
@attribute x155 numeric
@attribute x156 numeric
@attribute x157 numeric
@attribute x158 numeric
@attribute x159 numeric
@attribute x160 numeric
@attribute x161 numeric
@attribute x162 numeric
@attribute x163 numeric
@attribute x164 numeric
@attribute x165 numeric
@attribute x166 numeric
@attribute x167 numeric
@attribute x168 numeric

Cisto_T1_1.jpg,cisto

@attribute class {Cisto,Lesao_Benigna,Lesao_Maligna,Sem_Lesao}
@data
 0.43341, 0.81019, 0.12459, 0.57303, 0.43945, 0.67503, 0.31576, 0.52796, 0.52735, 0.81839, 0.55833, 0.56993, 0.96402, 0.43380, 0.82421, 0.22488, 0.57302, 0.47192, 0.67528, 0.30489, 0.52567, 0.52203, 0.83381, 0.51959, 0.59902, 0.97564, 0.44112, 0.83650, 0.32339, 0.57304, 0.51517, 0.67463, 0.31330, 0.51390, 0.51076, 0.84341, 0.47817, 0.59763, 0.96760, 0.43201, 0.82470, 0.21486, 0.57307, 0.46248, 0.67398, 0.30472, 0.52468, 0.51917, 0.83528, 0.52975, 0.60231, 0.97529, 0.69004, 0.72872, 0.60050, 0.19552, 0.56360, 0.37678, 0.58680, 0.18909, 0.38238, 0.07088, 0.40754, 0.27041, 0.56249, 0.36821, 0.68249, 0.44930, 0.09458, 0.14730, 0.19279, 0.19388, 0.15084, 0.47702, 0.48546, 0.51032, 0.59089, 0.52368, 0.27143, 0.22172, 0.73706, 0.30670, 0.38840, 0.34946, 0.67911, 0.52493, 0.38270, 0.41298, 0.77156, 0.49595, 0.59347, 0.33602, 0.30459, 0.56309, 0.31593, 0.25334, 0.78526, 0.66987, 0.39818, 0.79419, 0.41298, 0.75333, 0.49611, 0.60652, 0.34743, 0.31169, 0.42471, 0.33777, 0.24356, 0.83544, 0.68611, 0.34484, 0.89608, 0.41299, 0.77980, 0.49608, 0.59855, 0.32295, 0.30503, 0.38777, 0.29390, 0.21644, 0.77312, 0.66603, 0.40927, 0.70849, 0.41298, 0.73791, 0.49631, 0.60734, 0.35069, 0.31695, 0.43335, 0.35948, 0.22753, 0.83654, 0.22559, 0.35135, 0.46623, 0.77267, 0.28674, 0.65994, 0.72015, 0.28484, 0.42836, 0.55584, 0.49639, 0.63928, 0.16286, 0.28454, 0.04395, 0.53399, 0.29688, 0.44174, 0.32314, 0.58873, 0.47255, 0.61588, 0.56357, 0.41288, 0.53041, 0.60866, 0.32577, 0.49667, 0.41590, 0.35788, 0.49409, 0.51093,Cisto
 0.07201, 0.64678, 0.28234, 0.36251, 0.30727, 0.44923, 0.30626, 0.84110, 0.83289, 0.64942, 0.73189, 0.75957, 0.99851, 0.07605, 0.70222, 0.32067, 0.36250, 0.30450, 0.44953, 0.29551, 0.83642, 0.82342, 0.70307, 0.73032, 0.77748, 0.99930, 0.07905, 0.67181, 0.44015, 0.36252, 0.34520, 0.44906, 0.30439, 0.82711, 0.81348, 0.67233, 0.69924, 0.80667, 0.99897, 0.07730, 0.70929, 0.30653, 0.36254, 0.28180, 0.44859, 0.29605, 0.83369, 0.81963, 0.71040, 0.75349, 0.79377, 0.99935, 0.65969, 0.55752, 0.46080, 0.26888, 0.39919, 0.45450, 0.64815, 0.21993, 0.05954, 0.15727, 0.37940, 0.35561, 0.38054, 0.37625, 0.35332, 0.60420, 0.15731, 0.37584, 0.64198, 0.37095, 0.06201, 0.37051, 0.18051, 0.31827, 0.38739, 0.65367, 0.06746, 0.40920, 0.38148, 0.43375, 0.35749, 0.62504, 0.62191, 0.62438, 0.33429, 0.52609, 0.74437, 0.57518, 0.68063, 0.38179, 0.33818, 0.66718, 0.34953, 0.23656, 0.81396, 0.60805, 0.50725, 0.69975, 0.52609, 0.71769, 0.57556, 0.68821, 0.39844, 0.34820, 0.53708, 0.38008, 0.23210, 0.86445, 0.62059, 0.44716, 0.81018, 0.52610, 0.71956, 0.57546, 0.68396, 0.37816, 0.34972, 0.48694, 0.37163, 0.22200, 0.81822, 0.60335, 0.52596, 0.60499, 0.52609, 0.69037, 0.57577, 0.68704, 0.40375, 0.35744, 0.55224, 0.41961, 0.22784, 0.86982, 0.31598, 0.46055, 0.42677, 0.75225, 0.24998, 0.55724, 0.54187, 0.25173, 0.36048, 0.48275, 0.23546, 0.70867, 0.13516, 0.12645, 0.18126, 0.69220, 0.38802, 0.45193, 0.48041, 0.47474, 0.38979, 0.60117, 0.48257, 0.56514, 0.44917, 0.61433, 0.21685, 0.15534, 0.48475, 0.43049, 0.48668, 0.44360,Cisto
 0.26393, 0.79776, 0.31884, 0.51160, 0.40416, 0.61579, 0.47763, 0.64810, 0.64090, 0.80474, 0.60801, 0.48950, 0.96377, 0.26524, 0.84300, 0.37840, 0.51161, 0.42042, 0.61551, 0.46871, 0.64630, 0.63409, 0.85033, 0.58274, 0.51287, 0.97651, 0.27127, 0.81400, 0.48517, 0.51163, 0.47096, 0.61488, 0.47817, 0.63330, 0.62229, 0.81956, 0.54086, 0.50725, 0.96765, 0.26612, 0.84774, 0.36772, 0.51166, 0.40444, 0.61424, 0.46915, 0.64385, 0.63008, 0.85573, 0.59910, 0.51859, 0.97643, 0.71280, 0.68425, 0.38402, 0.04249, 0.51514, 0.61325, 0.82029, 0.10084, 0.30707, 0.13748, 0.29483, 0.42062, 0.72708, 0.54490, 0.54043, 0.47060, 0.06875, 0.42498, 0.54457, 0.36425, 0.58413, 0.45964, 0.26897, 0.45779, 0.50750, 0.87755, 0.18155, 0.32045, 0.45555, 0.41705, 0.08002, 0.51311, 0.64381, 0.57707, 0.36116, 0.46049, 0.73895, 0.55140, 0.64424, 0.37258, 0.33784, 0.61494, 0.35841, 0.26909, 0.82593, 0.63406, 0.45237, 0.75643, 0.46049, 0.72217, 0.55176, 0.65562, 0.38542, 0.34576, 0.47797, 0.37981, 0.25725, 0.87148, 0.64709, 0.39738, 0.85848, 0.46049, 0.73093, 0.55184, 0.64881, 0.36346, 0.34483, 0.43645, 0.35863, 0.24422, 0.82377, 0.62984, 0.46368, 0.67190, 0.46049, 0.70571, 0.55199, 0.65647, 0.38916, 0.35141, 0.48724, 0.40323, 0.24346, 0.87231, 0.21555, 0.40357, 0.55955, 0.66497, 0.27872, 0.67503, 0.50751, 0.40744, 0.50145, 0.33779, 0.38391, 0.88433, 0.17575, 0.10054, 0.08216, 0.65259, 0.30570, 0.59003, 0.30047, 0.50293, 0.63468, 0.57873, 0.45655, 0.35187, 0.55849, 0.69901, 0.30030, 0.19444, 0.29413, 0.27663, 0.55536, 0.37809,Cisto
 0.17609, 0.64919, 0.37255, 0.60341, 0.27338, 0.66715, 0.39376, 0.73576, 0.75253, 0.65104, 0.72887, 0.43025, 0.87701, 0.17283, 0.72404, 0.39247, 0.60339, 0.21611, 0.66759, 0.38331, 0.73567, 0.75464, 0.72131, 0.78257, 0.45498, 0.92016, 0.17860, 0.77595, 0.44099, 0.60344, 0.21428, 0.66627, 0.38880, 0.72568, 0.74633, 0.77165, 0.78421, 0.45945, 0.89606, 0.17315, 0.71730, 0.39177, 0.60349, 0.21991, 0.66495, 0.38497, 0.73310, 0.74904, 0.71601, 0.78185, 0.45647, 0.92019, 0.69916, 0.58829, 0.48433, 0.47578, 0.56084, 0.35569, 0.33384, 0.14705, 0.31800, 0.37446, 0.33510, 0.44068, 0.58091, 0.48039, 0.38332, 0.68485, 0.25352, 0.31402, 0.58956, 0.36624, 0.25415, 0.40565, 0.66781, 0.27166, 0.60147, 0.53254, 0.26005, 0.42933, 0.42963, 0.23590, 0.45620, 0.79402, 0.37019, 0.89806, 0.25399, 0.90273, 0.46037, 0.96681, 0.93970, 0.66684, 0.62119, 0.88949, 0.71853, 0.44303, 0.98467, 0.33603, 0.85558, 0.45642, 0.90273, 0.36914, 0.96683, 0.92190, 0.71300, 0.64727, 0.80431, 0.82547, 0.45708, 0.99352, 0.34571, 0.85496, 0.45616, 0.90273, 0.31317, 0.96703, 0.91877, 0.68704, 0.66727, 0.81560, 0.85806, 0.48130, 0.98884, 0.33325, 0.83497, 0.43944, 0.90272, 0.34949, 0.96692, 0.93008, 0.71373, 0.65356, 0.78752, 0.85480, 0.44527, 0.99333, 0.81301, 0.57176, 0.52710, 0.86170, 0.36061, 0.33076, 0.51003, 0.56053, 0.18446, 0.62734, 0.22272, 0.86682, 0.14678, 0.96639, 0.17073, 0.73858, 0.47863, 0.47380, 0.18931, 0.73198, 0.43569, 0.96469, 0.81315, 0.44610, 0.63832, 0.67836, 0.12851, 1.00000, 0.61551, 0.83228, 0.55624, 0.55997,Cisto
 0.14405, 0.29889, 0.70681, 0.48199, 0.56860, 0.55685, 0.39825, 0.74391, 0.73398, 0.30363, 0.48484, 0.38945, 0.92590, 0.14760, 0.35288, 0.69903, 0.48200, 0.56443, 0.55668, 0.39568, 0.74023, 0.72648, 0.35883, 0.48518, 0.40218, 0.95073, 0.14796, 0.39679, 0.70791, 0.48202, 0.56224, 0.55601, 0.39553, 0.73681, 0.72841, 0.40139, 0.48829, 0.41390, 0.93916, 0.14792, 0.35297, 0.69525, 0.48205, 0.54295, 0.55534, 0.39625, 0.73868, 0.72427, 0.35926, 0.51097, 0.40759, 0.95168, 0.73839, 0.45062, 0.72549, 0.49929, 0.52450, 0.19133, 0.33709, 0.25917, 0.41512, 0.15368, 0.25403, 0.58354, 0.47589, 0.26936, 0.41948, 0.63006, 0.18595, 0.21692, 0.46815, 0.19001, 0.22713, 0.62451, 0.30824, 0.41687, 0.73211, 0.48256, 0.08172, 0.73673, 0.14655, 0.42494, 0.74050, 0.79185, 0.69054, 0.53860, 0.39966, 0.35687, 0.70874, 0.53248, 0.62995, 0.35781, 0.33750, 0.56273, 0.41354, 0.32883, 0.84649, 0.67552, 0.48874, 0.64638, 0.35687, 0.68276, 0.53273, 0.62567, 0.38020, 0.34552, 0.50309, 0.44564, 0.33265, 0.88820, 0.68333, 0.49207, 0.62287, 0.35687, 0.65321, 0.53291, 0.61423, 0.36212, 0.35527, 0.51690, 0.46280, 0.35192, 0.85864, 0.66898, 0.51767, 0.53695, 0.35687, 0.65367, 0.53273, 0.62163, 0.38706, 0.35535, 0.52914, 0.48826, 0.33508, 0.89331, 0.21319, 0.51420, 0.22848, 0.25037, 0.03569, 0.24274, 0.05615, 0.27165, 0.53097, 0.12953, 0.23705, 0.50307, 0.48178, 0.23961, 0.50221, 0.86593, 0.07940, 0.16330, 0.00000, 0.13553, 0.10707, 0.51131, 0.07349, 0.36977, 0.21756, 0.44683, 0.39394, 0.70274, 0.15038, 0.96163, 0.15000, 0.50511,Cisto
 0.25007, 0.61248, 0.35421, 0.69060, 0.18537, 0.74781, 0.33869, 0.65717, 0.68711, 0.61015, 0.79671, 0.43782, 0.80569, 0.24714, 0.63448, 0.41815, 0.69061, 0.22643, 0.74778, 0.33182, 0.65446, 0.68082, 0.63083, 0.77030, 0.45058, 0.85581, 0.25530, 0.67493, 0.46729, 0.69062, 0.26384, 0.74753, 0.33624, 0.63998, 0.66173, 0.67171, 0.73062, 0.43462, 0.81016, 0.24800, 0.63616, 0.40940, 0.69063, 0.20644, 0.74728, 0.33184, 0.65265, 0.67766, 0.63283, 0.79133, 0.45763, 0.85716, 0.74362, 0.66147, 0.37628, 0.26870, 0.70294, 0.53318, 0.59510, 0.26797, 0.27593, 0.27945, 0.51023, 0.42504, 0.53492, 0.45262, 0.51699, 0.30364, 0.29940, 0.08033, 0.34464, 0.17300, 0.58205, 0.57707, 0.34773, 0.62412, 0.54883, 0.58701, 0.01687, 0.02159, 0.48404, 0.64218, 0.42792, 0.14190, 0.37563, 0.96889, 0.23320, 0.92781, 0.47138, 0.99566, 1.00000, 0.64647, 0.59229, 0.96607, 0.70040, 0.38144, 0.97402, 0.35175, 0.84216, 0.56380, 0.92781, 0.42439, 0.99554, 1.00000, 0.68175, 0.60431, 0.80898, 0.75558, 0.35668, 0.98592, 0.36744, 0.78657, 0.64942, 0.92780, 0.41025, 0.99592, 1.00000, 0.65121, 0.61283, 0.77082, 0.74920, 0.35481, 0.97474, 0.34699, 0.85511, 0.48500, 0.92781, 0.39200, 0.99526, 1.00000, 0.68556, 0.61410, 0.82095, 0.79669, 0.35468, 0.98625, 0.57300, 0.65921, 0.58587, 0.96295, 0.57541, 0.46405, 0.70619, 0.30055, 0.05559, 0.63858, 0.41571, 0.50361, 0.38979, 0.49031, 0.06247, 0.52960, 0.42063, 0.35780, 0.56564, 0.52424, 0.47850, 0.57020, 0.49063, 0.71855, 0.48311, 0.54821, 0.25576, 0.26715, 0.79770, 0.87327, 0.56651, 0.30786,Cisto
 0.07956, 0.49015, 0.48080, 0.50030, 0.43443, 0.56710, 0.34089, 0.82985, 0.82954, 0.49552, 0.61090, 0.45156, 0.95896, 0.08359, 0.50702, 0.53197, 0.50030, 0.45266, 0.56707, 0.33612, 0.82165, 0.81550, 0.51308, 0.58799, 0.45348, 0.97391, 0.08649, 0.55823, 0.55569, 0.50033, 0.49209, 0.56605, 0.33777, 0.81016, 0.80611, 0.56321, 0.54499, 0.45501, 0.96321, 0.08430, 0.50769, 0.52474, 0.50037, 0.44109, 0.56504, 0.33533, 0.81905, 0.81015, 0.51447, 0.60333, 0.45741, 0.97432, 0.68615, 0.53494, 0.42326, 0.31323, 0.83409, 0.41062, 0.40933, 0.25597, 0.84652, 0.08215, 0.52071, 0.07368, 0.75677, 0.15254, 0.69737, 0.10082, 0.50755, 0.23400, 0.27570, 0.53347, 0.34553, 0.83318, 0.18019, 0.51880, 0.41139, 0.03295, 0.58445, 0.22889, 0.46481, 0.42800, 0.54124, 0.16376, 0.57087, 0.65256, 0.30568, 0.49161, 0.62018, 0.65037, 0.68832, 0.47943, 0.45154, 0.66864, 0.53057, 0.42395, 0.94160, 0.54717, 0.60437, 0.51381, 0.49161, 0.56933, 0.65062, 0.67714, 0.51302, 0.46838, 0.60045, 0.59878, 0.44022, 0.96608, 0.56158, 0.58748, 0.53691, 0.49161, 0.55739, 0.65045, 0.67357, 0.48650, 0.47426, 0.59904, 0.59128, 0.43942, 0.94757, 0.54471, 0.61349, 0.45388, 0.49163, 0.54546, 0.64987, 0.67741, 0.51535, 0.47565, 0.60840, 0.63280, 0.43624, 0.96640, 0.30042, 0.68469, 0.28657, 0.75488, 0.39057, 0.23203, 0.52931, 0.08202, 0.22091, 0.07137, 0.25586, 0.20078, 0.08667, 0.53112, 0.10313, 0.45580, 0.08981, 0.33201, 0.38477, 0.50089, 0.00086, 0.04123, 0.12664, 0.15131, 0.56759, 0.26138, 0.01482, 0.10285, 0.29239, 0.07037, 0.58182, 0.21117,Cisto
 0.08408, 0.81409, 0.45937, 0.20262, 0.33611, 0.27888, 0.69481, 0.83878, 0.82327, 0.81969, 0.66505, 0.63317, 0.99469, 0.08890, 0.85108, 0.51564, 0.20263, 0.38147, 0.27886, 0.68877, 0.82818, 0.80351, 0.85754, 0.60611, 0.63667, 0.99690, 0.09182, 0.85778, 0.58256, 0.20266, 0.41944, 0.27773, 0.69533, 0.81850, 0.79748, 0.86196, 0.57829, 0.65488, 0.99547, 0.08914, 0.85862, 0.50550, 0.20269, 0.34894, 0.27661, 0.68919, 0.82778, 0.80196, 0.86503, 0.63845, 0.65224, 0.99708, 0.82847, 0.15362, 0.42881, 0.54297, 0.36426, 0.33314, 0.32348, 0.04305, 0.14073, 0.78835, 0.48730, 0.16210, 0.32160, 0.61735, 0.01770, 0.29579, 0.16593, 0.31121, 0.31267, 0.19788, 0.25932, 0.65178, 0.65299, 0.38263, 0.19349, 0.16045, 0.10128, 0.91152, 0.38911, 0.20954, 0.27383, 0.21092, 0.47912, 0.56375, 0.33738, 0.54844, 0.62253, 0.59782, 0.60280, 0.51418, 0.46941, 0.58268, 0.49972, 0.43466, 0.94906, 0.46087, 0.43442, 0.73287, 0.54844, 0.60286, 0.59822, 0.61362, 0.52876, 0.47646, 0.43982, 0.52298, 0.41531, 0.96751, 0.47218, 0.42672, 0.73135, 0.54844, 0.58932, 0.59816, 0.60052, 0.51337, 0.48325, 0.45017, 0.51248, 0.42232, 0.94977, 0.45238, 0.47045, 0.60053, 0.54845, 0.56008, 0.59801, 0.60795, 0.53686, 0.49050, 0.47137, 0.57925, 0.43072, 0.97018, 0.43639, 0.41623, 0.84603, 0.56577, 0.61773, 0.76293, 0.31909, 0.75215, 0.41814, 0.58962, 0.21343, 0.94412, 0.14556, 0.23744, 0.26565, 0.55067, 0.50529, 0.11854, 0.67899, 0.94239, 0.54045, 0.62299, 0.29561, 0.80955, 0.73785, 0.53428, 0.00288, 0.28897, 0.32328, 0.54444, 0.53423, 0.30511,Cisto
 0.07778, 0.77468, 0.48319, 0.22848, 0.31176, 0.30454, 0.69150, 0.85329, 0.84251, 0.77908, 0.70981, 0.63142, 0.99470, 0.08200, 0.80685, 0.53893, 0.22848, 0.34571, 0.30446, 0.68642, 0.84540, 0.82601, 0.81141, 0.66143, 0.64013, 0.99706, 0.08508, 0.80011, 0.60924, 0.22849, 0.38127, 0.30426, 0.69321, 0.83576, 0.81832, 0.80301, 0.63599, 0.65660, 0.99557, 0.08330, 0.81126, 0.53120, 0.22849, 0.32665, 0.30405, 0.68771, 0.84212, 0.82039, 0.81635, 0.68011, 0.65079, 0.99708, 0.74847, 0.14935, 0.30043, 0.49391, 0.66466, 0.45759, 0.21268, 0.48520, 0.41427, 0.85163, 0.29852, 0.31707, 0.37698, 0.68217, 0.01704, 0.19684, 0.11638, 0.28067, 0.44661, 0.26307, 0.05001, 0.44255, 0.73154, 0.53624, 0.24725, 0.14427, 0.13475, 1.00000, 0.03529, 0.30780, 0.46029, 0.45114, 0.46081, 0.59097, 0.30550, 0.56749, 0.60211, 0.61790, 0.60849, 0.53418, 0.48935, 0.60797, 0.52479, 0.45129, 0.95774, 0.43872, 0.46689, 0.67348, 0.56749, 0.56825, 0.61824, 0.61586, 0.55262, 0.50148, 0.46696, 0.56810, 0.44515, 0.97521, 0.45137, 0.44254, 0.71035, 0.56749, 0.55017, 0.61831, 0.60757, 0.53473, 0.50923, 0.46016, 0.56236, 0.44963, 0.96055, 0.43280, 0.48915, 0.57544, 0.56749, 0.53278, 0.61821, 0.61371, 0.55873, 0.51254, 0.48566, 0.61374, 0.45077, 0.97640, 0.41710, 0.39764, 0.78281, 0.56098, 0.55844, 0.70646, 0.36444, 0.57713, 0.31602, 0.59928, 0.35676, 0.76599, 0.06227, 0.29511, 0.12244, 0.58330, 0.51385, 0.22730, 0.57581, 0.38771, 0.30192, 0.59801, 0.43135, 0.73201, 0.45093, 0.53970, 0.03561, 0.29912, 0.51617, 0.48937, 0.47375, 0.56576,Cisto
 0.07188, 0.86789, 0.31126, 0.35229, 0.08785, 0.45260, 0.53331, 0.87030, 0.87367, 0.86244, 0.91767, 0.66144, 0.99507, 0.07500, 0.90368, 0.38169, 0.35229, 0.12868, 0.45248, 0.52428, 0.86351, 0.85931, 0.89540, 0.87357, 0.67581, 0.99741, 0.08147, 0.87808, 0.48615, 0.35233, 0.19192, 0.45122, 0.53544, 0.84722, 0.84057, 0.87262, 0.82556, 0.67656, 0.99551, 0.07545, 0.91493, 0.36887, 0.35237, 0.10369, 0.44995, 0.52712, 0.86142, 0.85596, 0.90652, 0.89681, 0.69112, 0.99751, 0.81630, 0.60901, 0.74582, 0.17883, 0.24891, 0.29957, 0.79079, 0.49757, 0.39465, 0.13213, 0.26687, 0.01347, 0.56754, 0.27342, 0.31218, 0.46312, 0.31148, 0.23455, 0.56981, 0.23920, 0.16679, 0.74037, 0.19397, 0.53706, 0.56965, 0.23141, 0.35040, 0.50854, 0.29703, 0.10500, 0.22285, 0.18618, 0.36749, 0.78834, 0.25403, 0.82307, 0.53410, 0.83763, 0.80499, 0.62429, 0.56921, 0.80324, 0.59809, 0.41051, 0.97344, 0.34612, 0.61891, 0.67741, 0.82307, 0.48864, 0.83776, 0.81864, 0.64750, 0.58366, 0.60835, 0.65302, 0.39256, 0.98590, 0.35993, 0.56609, 0.76557, 0.82307, 0.47769, 0.83779, 0.81333, 0.62293, 0.59059, 0.57337, 0.64093, 0.39112, 0.97475, 0.33985, 0.64963, 0.56241, 0.82306, 0.45055, 0.83786, 0.81473, 0.65372, 0.59649, 0.63566, 0.70332, 0.39979, 0.98677, 0.28667, 0.72161, 0.50026, 0.75443, 1.00000, 0.60277, 0.68681, 0.75305, 0.41766, 0.62780, 0.45022, 0.58570, 0.28949, 0.12634, 0.12865, 0.22357, 0.24811, 0.27171, 0.86244, 0.65093, 0.69290, 0.47973, 0.61434, 0.97604, 0.48818, 0.57078, 0.10828, 0.11379, 0.76094, 0.80199, 0.40049, 0.36018,Cisto
 0.02144, 0.78094, 0.22554, 0.32945, 0.07609, 0.41293, 0.37148, 0.94960, 0.95230, 0.77600, 0.93559, 0.77420, 0.99940, 0.02574, 0.82994, 0.28580, 0.32945, 0.11343, 0.41285, 0.36051, 0.93776, 0.93567, 0.82196, 0.89653, 0.78375, 0.99974, 0.03152, 0.79552, 0.41061, 0.32944, 0.20347, 0.41351, 0.36964, 0.91972, 0.91335, 0.79133, 0.82784, 0.79458, 0.99954, 0.02839, 0.83444, 0.27137, 0.32942, 0.10499, 0.41415, 0.35864, 0.93130, 0.92696, 0.82733, 0.90387, 0.79701, 0.99976, 0.62616, 0.58704, 0.76087, 0.09271, 0.59543, 0.35049, 0.83911, 0.11067, 0.29644, 0.29096, 0.09055, 0.08586, 0.27608, 0.26838, 0.65108, 0.18053, 0.40271, 0.54536, 0.51972, 0.41712, 0.24939, 0.35723, 0.03564, 0.34603, 0.44361, 0.09837, 0.29349, 0.17973, 0.86207, 0.28757, 0.35022, 0.31008, 0.27174, 0.77438, 0.21032, 0.84448, 0.42646, 0.84141, 0.74273, 0.69599, 0.64553, 0.76563, 0.70299, 0.52018, 0.98978, 0.25119, 0.60061, 0.62688, 0.84448, 0.39311, 0.84143, 0.75431, 0.71611, 0.65409, 0.56897, 0.73798, 0.48963, 0.99478, 0.26679, 0.53465, 0.74384, 0.84449, 0.39035, 0.84139, 0.75342, 0.69497, 0.65895, 0.52910, 0.70960, 0.47794, 0.98902, 0.24690, 0.62459, 0.52727, 0.84451, 0.35898, 0.84051, 0.75087, 0.72091, 0.66480, 0.59124, 0.78140, 0.49333, 0.99494, 0.42883, 0.72799, 0.72445, 0.79118, 0.58410, 0.66375, 0.56706, 0.27279, 0.62267, 0.21396, 0.60195, 0.53640, 0.24114, 0.21484, 0.21091, 0.57009, 0.10600, 0.71449, 0.49629, 0.67513, 0.36077, 0.49211, 0.85430, 0.46054, 0.75528, 0.59695, 0.11516, 0.27924, 0.43884, 0.34276, 0.50501, 0.59649,Cisto
